% Model:              EDL.mph
% Version:            COMSOL 4.4.0.248
% Date:               Nov 6 2016, 17:30
% Dimension:          1
% Nodes:              1448
% Expressions:        1
% Description:        Line graph
% r                       Height
1.747009391797202E-8      11.560161539957624
1.756303262765212E-8      11.81974820980107
1.7647160442582766E-8     12.105709328933196
1.773128825751341E-8      12.391670448065325
1.7815416072444053E-8     12.677631567197452
1.7899543887374696E-8     12.963592686329578
1.7983671702305343E-8     13.249553805461707
1.805982392403696E-8      13.562670275507203
1.8135976145768583E-8     13.875786745552698
1.8212128367500202E-8     14.188903215598193
1.8288280589231824E-8     14.50201968564369
1.8364432810963442E-8     14.815136155689185
1.8433365552012273E-8     15.155905976300499
1.8502298293061096E-8     15.496675796911813
1.857123103410993E-8      15.837445617523125
1.8640163775158753E-8     16.17821543813444
1.8709096516207583E-8     16.518985258745754
1.8771494207307272E-8     16.88752724851782
1.883389189840696E-8      17.256069238289882
1.8896289589506644E-8     17.624611228061948
1.8958687280606333E-8     17.99315321783401
1.9021084971706022E-8     18.36169520760608
1.9077567156551446E-8     18.757676278809164
1.9134049341396865E-8     19.153657350012253
1.9190531526242286E-8     19.54963842121534
1.9247013711087707E-8     19.945619492418427
1.930349589593313E-8      20.341600563621512
1.9354623384441523E-8     20.76425882039679
1.9405750872949914E-8     21.186917077172073
1.9456878361458308E-8     21.60957533394735
1.95080058499667E-8       22.032233590722626
1.9559133338475093E-8     22.454891847497905
1.9605413772971743E-8     22.902715978203055
1.9651694207468397E-8     23.350540108908206
1.9697974641965047E-8     23.79836423961335
1.9744255076461697E-8     24.2461883703185
1.9790535510958347E-8     24.694012501023646
1.9832428408766678E-8     25.16464419027994
1.987432130657501E-8      25.63527587953623
1.991621420438334E-8      26.105907568792524
1.995810710219167E-8      26.576539258048815
2.0E-8                    27.047170947305112
0                         1.2253404685516012
4.189289780832979E-11     1.2255813800644786
8.378579561665958E-11     1.2258222915773551
1.2567869342498936E-10    1.2260632030902334
1.6757159123331916E-10    1.2263041146031108
2.0946448904164892E-10    1.2265450261159883
2.5574492353830083E-10    1.2272215126077288
3.020253580349527E-10     1.2278979990994694
3.483057925316046E-10     1.22857448559121
3.945862270282565E-10     1.2292509720829514
4.4086666152490835E-10    1.229927458574692
4.919941500333006E-10     1.2312051685175645
5.431216385416927E-10     1.232482878460436
5.942491270500851E-10     1.2337605884033076
6.453766155584772E-10     1.23503829834618
6.965041040668695E-10     1.2363160082890516
7.529862889122908E-10     1.2383958725494502
8.094684737577123E-10     1.2404757368098505
8.659506586031335E-10     1.2425556010702499
9.22432843448555E-10      1.2446354653306502
9.789150282939763E-10     1.2467153295910487
1.0413127193936645E-9     1.249836504332949
1.1037104104933525E-9     1.2529576790748473
1.1661081015930407E-9     1.2560788538167476
1.228505792692729E-9      1.2592000285586469
1.290903483792417E-9      1.2623212033005462
1.3598362248412454E-9     1.2667948060222356
1.4287689658900735E-9     1.2712684087439259
1.4977017069389018E-9     1.2757420114656144
1.5666344479877299E-9     1.2802156141873038
1.6355671890365582E-9     1.2846892169089932
1.7117194107681762E-9     1.2909146628002572
1.7878716324997942E-9     1.2971401086915195
1.864023854231412E-9      1.3033655545827827
1.94017607596303E-9       1.309591000474044
2.016328297694648E-9      1.3158164463653073
2.1004561126252937E-9     1.3243205457843663
2.184583927555939E-9      1.3328246452034254
2.268711742486584E-9      1.3413287446224853
2.3528395574172295E-9     1.3498328440415426
2.4369673723478746E-9     1.3583369434606025
2.529906082027975E-9      1.3698162128315472
2.622844791708075E-9      1.3812954822024928
2.715783501388175E-9      1.3927747515734383
2.808722211068275E-9      1.404254020944384
2.901660920748375E-9      1.4157332903153295
3.004333310003815E-9      1.4311197033044216
3.107005699259255E-9      1.446506116293513
3.209678088514695E-9      1.4618925292826042
3.3123504777701346E-9     1.4772789422716972
3.4150228670255746E-9     1.4926653552607885
3.5284483659646214E-9     1.5132289434394322
3.641873864903668E-9      1.533792531618074
3.755299363842715E-9      1.5543561197967186
3.868724862781761E-9      1.5749197079753605
3.982150361720808E-9      1.5954832961540042
4.107455167620838E-9      1.6229878671067466
4.2327599735208685E-9     1.650492438059488
4.358064779420899E-9      1.6779970090122305
4.48336958532093E-9       1.705501579964972
4.60867439122096E-9       1.7330061509177135
4.74710265076309E-9       1.7699579278568534
4.885530910305219E-9      1.8069097047959923
5.023959169847349E-9      1.843861481735133
5.162387429389479E-9      1.8808132586742712
5.3008156889316085E-9     1.917765035613411
5.453741850582991E-9      1.9678024741362785
5.606668012234374E-9      2.017839912659146
5.7595941738857555E-9     2.0678773511820125
5.912520335537139E-9      2.117914789704881
6.065446497188521E-9      2.1679522282277475
6.234388958943705E-9      2.23651336289379
6.403331420698887E-9      2.305074497559831
6.57227388245407E-9       2.3736356322258736
6.7412163442092536E-9     2.4421967668919153
6.910158805964436E-9      2.510757901557957
7.096794990760213E-9      2.6062890971046295
7.283431175555989E-9      2.7018202926513037
7.470067360351766E-9      2.7973514881979744
7.656703545147541E-9      2.8928826837446477
7.843339729943318E-9      2.988413879291321
8.049522589119894E-9      3.1245167496969515
8.255705448296469E-9      3.260619620102579
8.461888307473043E-9      3.3967224905082096
8.66807116664962E-9       3.5328253609138374
8.874254025826196E-9      3.6689282313194678
9.099403220660955E-9      3.8661347949257685
